Start Date,End Date,Response ID,Are you a current SAA member?,How frequently would you estimate you have consulted the SAA Principles of Ethics in the past?,How have you used the SAA Principles of Ethics? Please check all that apply. - Selected Choice,How have you used the SAA Principles of Ethics? Please check all that apply. - Other - Text,"Have you consulted any other codes of ethics? If so, please specify which organization's and how you have used them.",Please feel free to elaborate on your answer here:,What do you see as being the primary ethical concerns in the field today?,"Principle 1: Stewardship

The archaeological record, that is, in situ archaeological material and sites, archaeological collections, records and reports, is irreplaceable. It is the responsibility of all archaeologists to work for the long-term conservation and protection of the archaeological record by practicing and promoting stewardship of the archaeological record. Stewards are both caretakers of and advocates for the archaeological record for the benefit of all people; as they investigate and interpret the record, they should use the specialized knowledge they gain to promote public understanding and support for its long-term preservation. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 2: Accountability

Responsible archaeological research, including all levels of professional activity, requires an acknowledgment of public accountability and a commitment to make every reasonable effort, in good faith, to consult actively with affected group(s), with the goal of establishing a working relationship that can be beneficial to all parties involved. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 3: Commercialization

The Society for American Archaeology has long recognized that the buying and selling of objects out of archaeological context is contributing to the destruction of the archaeological record on the American continents and around the world. The commercialization of archaeological objects - their use as commodities to be exploited for personal enjoyment or profit - results in the destruction of archaeological sites and of contextual information that is essential to understanding the archaeological record. Archaeologists should therefore carefully weigh the benefits to scholarship of a project against the costs of potentially enhancing the commercial value of archaeological objects. Whenever possible they should discourage, and should themselves avoid, activities that enhance the commercial value of archaeological objects, especially objects that are not curated in public institutions, or readily available for scientific study, public interpretation, and display.
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 4: Public Education and Outreach

Archaeologists should reach out to, and participate in cooperative efforts with others interested in the archaeological record with the aim of improving the preservation, protection, and interpretation of the record. In particular, archaeologists should undertake to: 1) enlist public support for the stewardship of the archaeological record; 2) explain and promote the use of archaeological methods and techniques in understanding human behavior and culture; and 3) communicate archaeological interpretations of the past. Many publics exist for archaeology including students and teachers; Native Americans and other ethnic, religious, and cultural groups who find in the archaeological record important aspects of their cultural heritage; lawmakers and government officials; reporters, journalists, and others involved in the media; and the general public. Archaeologists who are unable to undertake public education and outreach directly should encourage and support the efforts of others in these activities. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 5: Intellectual Property

Intellectual property, as contained in the knowledge and documents created through the study of archaeological resources, is part of the archaeological record. As such it should be treated in accord with the principles of stewardship rather than as a matter of personal possession. If there is a compelling reason, and no legal restrictions or strong countervailing interests, a researcher may have primary access to original materials and documents for a limited and reasonable time, after which these materials and documents must be made available to others. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 6: Public Reporting and Publication

Within a reasonable time, the knowledge archaeologists gain from investigation of the archaeological record must be presented in accessible form (through publication or other means) to as wide a range of interested publics as possible. The documents and materials on which publication and other forms of public reporting are based should be deposited in a suitable place for permanent safekeeping. An interest in preserving and protecting in situ archaeological sites must be taken in to account when publishing and distributing information about their nature and location. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 7: Records and Preservation

Archaeologists should work actively for the preservation of, and long term access to, archaeological collections, records, and reports. To this end, they should encourage colleagues, students, and others to make responsible use of collections, records, and reports in their research as one means of preserving the in situ archaeological record, and of increasing the care and attention given to that portion of the archaeological record which has been removed and incorporated into archaeological collections, records, and reports. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 8: Training and Resources

Given the destructive nature of most archaeological investigations, archaeologists must ensure that they have adequate training, experience, facilities, and other support necessary to conduct any program of research they initiate in a manner consistent with the foregoing principles and contemporary standards of professional practice. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 9: Safe Educational and Workplace Environments

Archaeologists in all work, educational, and other professional settings, including fieldwork and conferences, are responsible for training the next generation of archaeologists. Part of these responsibilities involves fostering a supportive and safe environment for students and trainees. This includes knowing the laws and policies of their home nation and institutional workplace that pertain to harassment and assault based upon sex, gender identity, sexual orientation, ethnicity, disability, national origin, religion, or marital status. SAA members will abide by these laws and ensure that the work and educational settings in which they have responsible roles as supervisors are conducted so as to avoid violations of these laws and act to maintain safe and respectful work and learning environments. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"As a whole, the SAA Principles of Ethics satisfactorily addresses the ethical situations archaeologists find themselves in today.",Please elaborate here:,"The SAA Principles of Ethics adequately addresses ethical concerns in the country in which I work, am a student, or teach.",Please elaborate here:,The SAA Principles of Ethics adequately addresses ethical concerns in sector in which I work.,Please elaborate here:,Are there additional ethical issues that should be addressed by the Principles?,Please elaborate here:,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish and enforce best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish expectations for the behavior of professionals,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Demonstrate integrity of profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - For use in education and training,"What type of ethical document(s) do you feel would best serve the SAA membership? Please check all that apply.

	Aspirational Code: An aspirational code focuses on a set of shared values and ideals that encourage ethical behavior for members of the society or organization. The current SAA Principles of Archaeological Ethics are an aspirational code.
	Living Document: A living document is a set of ethical statements that can be continually updated (e.g. a blog) and provide a platform to actively respond to ethical situations and challenges. A living document usually accompanies a set statement on ethics. An example of a living document is the AAA Ethics Forum.

 If necessary:


	Separate Principles of Ethics and Standards of Practice or Performance: Two statements that address 1) ethical principles and 2) best practices for archaeology as separate documents.
	An ethical document that provides examples: An ethical statement or code that uses practical examples to illustrate its components.",Feel free to comment on these formats or suggest additional formats here:,Are you a member of the RPA?,How many years have you worked in/with archaeology?,What is your age?,What is your gender identity? - Selected Choice,What is your gender identity? - Prefer to self-describe: - Text,Do you consider yourself a member of the LGBTQIA+ community?,Please indicate your ethnicity: - Selected Choice,Please indicate your ethnicity: - Other (specify): - Text,Geographical area of origin:,Current place of residence:,Where do you do fieldwork/research? Please check all that apply.,What is your primary work setting? - Selected Choice,What is your primary work setting? - Other - Please Specify: - Text,"You have now reached the end of the survey.  From here, you can click on the ""next"" button below to submit your survey responses.  You can also use the ""previous"" button to go back and review and/or adjust your responses.

 
We are interested in hearing more about your perspectives on potential changes to the SAA Principles of Archaeological Ethics. If you would be willing to have a follow-up phone interview or email exchange, this link [Follow-up Contact Information] will open a separate survey form where you can fill in your contact information. The results of this survey will remain anonymous and will not be linked to your survey responses. You will still need to submit this survey using the ""next"" button below.",,,,
4/20/2020 11:05,4/20/2020 11:24,R_ZwyatFudCc4Zdux,Yes,Several times a year,"For teaching or training purposes,In working with the public or non-archaeologists",,No,,"Within the framework of the existing SAA ethical principles, the topic that I engage with more than the others is probably in relationship to relationships between private landowners and archaeologists wishing to conduct non-CRM research on their property, particularly relating to issues of long-term ownership and curation of collections, and particularly the extent to which formal, written agreements may intimidate landowners, or in their absence, the degree of reliability in simple verbal agreements long-term.

Another area is regarding the submission of data and reports from CRM firms whose contracted fieldwork may have been ended due to a lack of funding or a change in development plans, and whether or not such work can be considered contractually owned by the individual/corporation that originally paid for the work, and whether archaeologists have sufficient legal basis to ensure that even cancelled project reports and/or data must be filed with at least their respective state archaeological site files office.  In other words, can a contracted report and data be held back from any public view even after the work has been completed (and those affected parts of any site already destroyed by excavation).",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,No,,1,5,2,3,4,"An aspirational code,Separate Principles of Ethics and Standards of Practice",,Yes,34,Age-54,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,"Latin America and the Caribbean,Northern America               ,Southern Europe                ",Academic - 4-year institution with a graduate program,,,,,,
4/13/2020 10:44,4/13/2020 11:24,R_29aGBHe9d57iZ5C,Yes,I have never consulted the Principles ,I have not used the Principles,,No,,"Since my professional involvement with archeology is now based on a career as a federal archeologist heavily involved in the teaching and implementation of ARPA and NAGPRA, my concern is where archeologists have seen fit to find commercial opportunities as Subject Matter Experts for the defense in criminal cases taking place on federal and Indian lands. We have seen the impact of section 106 of NHPA as a commercial enterprise, and I acknowledge that the federal government was and is unprepared to meet the ongoing challenge of 106 without private sector assistance. But I fear that ARPA and NAGPRA will become a ""cash cow"" for some archeologists. While I support fully our legal system's due process, those cases in which I have been involved showed a lack of concern on the part of archeologists working for the defense for substantive efforts in their side of case management. In other words, it looks to me like they are just out for the money. Attacking in court a Damage Assessment document prepared by a federal or Indian archeologist is, I suppose, fair game, but the notion that archeologists may find a source of income from this troubles me greatly and I firmly believe that it falls into the category of ""unethical."" ",Strongly Agree,,Strongly Agree,,Agree,"ARPA requires, where possible, the determination of Commercial Value defined in the Act as the ""fair market value"" of the objects (in the condition prior to the commission of the prohibited acts). The tribes with whom I routinely work understand this, although they find it alien and insulting. But where human remains and other ""NAGPRA items"" are concerned it reaches another level. Placing a commercial value on human remains should be avoided at all costs. I have sought and obtained letters of support for this which I include in Damage Assessment documents where appropriate. Perhaps some specific language regarding the higher level of concern for human remains and other items as defined by NAGPRA would be beneficial to this statement. ",Strongly Agree,,Agree,"For me, the operative phrase is ""no legal restrictions"". The dissemination of this knowledge is essential if archeology is to grow. However, there must be careful consideration as to the consequences of sharing information. Even at the state level my interaction as a federal archeologist was hampered by their insistence that site location data would be shared (gotta get that trinomial, right?), but that the information would then be available on the state's internet for researchers and contractors. I insisted that unless the state would provide a firewall and involve me as the person directly responsible for what is otherwise unavailable information, even under a FOIA, I would not share data. I felt that I had the responsibility to know, and approve, of who was requesting access to this information. My bureau requested this three years in a  row and got no response from the state archeological survey.",Agree,"Use of reporting formats that lend themselves to easy redaction of specific site location information is a good practice.  I'm not fooling myself thinking that the looters don't know more than we do, but we still have to do the right thing. Sadly, in my former bureau (NPS), there was a system in place that classified all reports as to three categories: available, available with redactions, and restricted. When or why that went by the board is unknown to me and I look with horror at my own reports available on-line on Amazon or Bookfinders.com that reflect years of careful survey and reporting, now made easy pickings for looters. ",Strongly Agree,"There are some disquieting things going on in the world of curation. Theft of museum property is a big one and I have  initiated a task group to address the underdeveloped nexus between Curation and ARPA. In another area, some federal agencies (USACOE in particular) is restricting collection of artifacts (including diagnostics) on the part of its contractors in order to avoid curatorial costs. I get not bringing in another truckload of metates, but the importance of long-term curation is in jeopardy with this sort of action. Also, I question the quality of ""analysis"" that goes on in the field under a restriction like this. There are also legal questions associated: If there is a decision to not proceed with a phase 2 or phase 3 level of action, how can it be verified if questioned? The tribes and federal archeologists I have talked to about this are not happy.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Yes,"See comments above, esp. becoming an SME for the defense in an ARPA case.",1,2,3,4,5,"A living document,Ethical document(s) that provides examples",,No,45,Age-72,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-35,Residence-5,"Latin America and the Caribbean,Northern America               ",Other - Please Specify:,"Retired Fed, now teaching as a business",,,,,
4/20/2020 11:25,4/20/2020 11:32,R_BswaeBhsCiKS7kd,Yes,Once or twice,To refresh or gain personal knowledge of ethics,,Yes,,Social responsibility,Agree,,Strongly Agree,,Disagree,,Strongly Agree,,Neutral,,Neutral,,Agree,,Strongly Agree,,Agree,,Neutral,,Neutral,,Disagree,,Yes,Social responsibility,4,2,3,1,5,Separate Principles of Ethics and Standards of Practice,,Yes,30,Age-72,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Academic - 4-year institution without a graduate program,,,,,,
4/13/2020 11:34,4/13/2020 11:39,R_3GfROJVTNjG5Clk,Yes,About once a year,"To address an ethical problem,To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists,As a student in an archaeological class or field school",,Yes,American Anthropological Association,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 11:44,4/13/2020 11:48,R_ZgvJIMBThfCOIp3,Yes,Occasionally ,"For teaching or training purposes,In working with the public or non-archaeologists",,No,,,Agree,,Agree,,Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 11:50,4/13/2020 11:51,R_3kq8e6JgKNgyTxK,Yes,Once or twice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2020 11:46,4/20/2020 11:55,R_sOvFGUY4aZCPdLP,Yes,Once or twice,To address an ethical problem,,No,,"The entire issue of museum ownership of artifacts from developing nations. I support western museums holding on to traditional collections. I have visited museums all over the world and many developing nations do not have the material resources to support security, research and curatorial integrity.",Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,No opinion/Not sure,,,,,,,I am satisfied with the format of the current Principles,,Yes,26,Age-72,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-35,Residence-5,Southeastern Asia,CRM - Museum or University-Based Consulting Organization,,,,,,
4/13/2020 10:05,4/13/2020 11:58,R_2PjxqhbjX8nIn9j,Yes,Once or twice,To refresh or gain personal knowledge of ethics,,Yes,"Not a code of ethics per se, but the various Museum of New Mexico and New Mexico Department of Cultural Affairs collections policies and codes of conduct.","1) Serving the goal that there is an underlying public interest in the cultural history of peoples (the basis for most historic preservation law and regulation).
2) Serving the descendant community need, expressed on occasion, to assert cultural privacy over historical information and cultural content.
3) Honoring the legal and cultural values, in the United States, that privilege private property rights over public rights.
4) Developing and implementing triage criteria in the preservation, recovery, analysis, and interpretation of cultural resources information in the face of cultural resources destruction by development.",Agree,"My only hesitations are that 1) ""avoidance"" (in situ preservation by deferring action) is not always preservation, and that natural processes should be considered in the inherent loss of information through time; 2) We are increasingly confronted with the issue that ""for the benefit of all people"" is not a cultural universal, and that some descendant communities have a vested interest in histories that cannot be confirmed (and in some cases are denied) by archaeological investigations; and 3) there is a difficult-to-negotiate line by pandering to voyeurism in building public support for stewardship and considering the interests of descendant communities (often we, as archaeologists, are less sensitive to the derivation of our own values from a Euroamerican cultural value system).",Agree,"This touches the conflict between public (majority) interests and affected (minority) interests, usually of descendant communities. The ""goal of establishing a working relationship"" presupposes that all descendant communities want a working relationship, which may not be the case for reasons that are unrelated to archaeology and that are part of the overall ""colonial trauma.""",Agree,"There is no question that I agree with this principle, but on several occasions I have been asked by collectors to look at objects with their goal of my informally validating ""authenticity."" These identification activities have occasionally revealed that what they have inherited or purchased are actually clever forgeries. In two cases, my assessments have actually stopped the individuals from participating further in the antiquities trade because it demonstrated both their lack of judgment and the lack ethics on the part of the sellers. This is where, as a contract archaeologist in a museum setting, there is a public obligation to educate, while adhering strictly to the museum policy that prevents formal authentication or valuation.",Strongly Agree,"If the public is not convinced of the value of knowledge derived through archaeology, then cultural resource preservation (law and regulation) will disappear. Stewardship is the usual focus of SAA (and academic) educational programming, and I would not diminish that. However, there is a far more fertile message moving into the future, which would be the use of examples from past human history to increase understanding of basic principles of human ecology: climate change, demography, economy, social structure. Our education program also has a dimension which has been increasing embraced by descendant communities where instead of telling them their own histories, we provide access to technologies that can have an important role in modern cultural practice but that were lost during the formal government and education policies of acculturation to Euroamerican values. Also, we find that the archaeological community in a corporate sense feels no responsibility to support educational programming unless they see a narrowly defined corporate benefit. In my organization, we have the advantage of developing long term (30+ year) relationships with descendant communities and individuals, and that seems to be non-existent in for-profit contract archaeology.",Strongly Agree,"Agreement, but with several twists ... As a State entity within a museum system, all of our information (data) is treated as public record. Despite the challenge (risk) to our not-for-profit enterprise model, we try to find the time to answer all questions, whether from students, scholars, peers, the public, or tribes. In an extreme (and dysfunctional) extension of that responsibility, individuals (non-academic?) have misused the New Mexico ""Inspection of Public Records Act"" to force our office to do research for them that they could and should do for themselves. On the flip side, we have had tribes request the sequester of archaeological information, outside of any legal framework such as NAGPRA, where I am actually in fear that an Inspection of Public Records Act request will force me to violate the tribal request. Initial sequester requests have had a strong basis in cultural values, but increasingly we see sequester requests that appear to be based on sovereignty exercises, both as simply as an exercise of sovereign rights and as a means of damaging the cultural interests of other sovereigns.",Strongly Agree,"Our office, subject to confidentiality restrictions, makes all of our substantive documents accessible to the public through PDF downloads. The confidentiality restrictions are based on statute, regulation, and practice within New Mexico contract archaeology, and are widely adhered to.",Agree,"I am comfortable with our application of these principles in the Museum of New Mexico setting, but I am not comfortable that these principles are expressed in academic settings, both within archaeology but especially in multidisciplinary academic settings. An extreme example: The entire scientific legacy of Dr. Robert DuBois, the founder of archaeomagnetic dating in the western hemisphere, was slated to be disposed of in the landfill in Oklahoma City by the geophysics department and by his heirs. I became aware of the situation, and I was given two weeks to act. I was able to get a donor to provide funds for a moving truck, and I and two volunteers ended up rescuing 6 tons of samples, records, and equipment from destruction. Now that legacy is being prepared for use by the geophysics community as part of their world-wide modeling of the earth's magnetic field, but I have yet to see expressions of interest from the archaeological community ... we'll see.",Agree,"We try to adhere to these principles, but there are notable cases in CRM where ""low bid"" or corporate connections have resulted in underqualified individuals pursuing both the field archaeology and analytic studies associated with projects. The only examples that come to mind are self-serving, but are nonetheless appropriate. Arizona-trained archaeologists trying to apply pottery typologies that they think are relevant but aren't in the analysis of New Mexico pottery collections, resulting in the inability of the data to contribution to regional questions of culture history. Also, Four Corners trained and experienced archaeologist applying well-established Four Corners interpretative models in settings where they are inappropriate (""Ancestral Puebloan"" masks the need to create at least four completely distinct culture  histories from before the advent of pottery in the Southwest), resulting in the failure to perceive (in the data!) important variability.",Strongly Agree,"This is incredibly important, but it has been a work in progress. During my career I have heard about remarkable failures, especially in the sense of sexual predation. The SAA has one award named for a known sexual predator ... but I haven't seen any will to undo the situation.",Strongly Agree,"Yes, but there can be productive dialogs and conflicts that may not have adequate resolutions. Underlying this is the leveraging of culture histories to reflect sovereign interests, which in some senses is a fair play turnabout, in that early archaeology was built on the cultural need for Euroamericans to assert a cultural superiority over non-European peoples. I can't stress enough the importance of ensuring strong anthropological training for all archaeologists.",Agree,"A aspect of archaeology, especially public education and outreach, needs to focus on human ecology as an antidote to the resurgence of a bigoted movement toward ""American Exceptionalism."" The former would be adaptive, the latter will hasten the decline of the values reflected in the principles of ethics.",Agree,I would like to see some explicit discussion of how we can improve our adherence to these principles within CRM.,Yes,Perhaps thinking more in terms of building a foundation for more explicit triage decisions as the pace of cultural resources destruction increases while the resources to mitigate that destruction shrinks.,2,4,1,5,3,"I am satisfied with the format of the current Principles,An aspirational code,A living document","I'm conflicted about how ethical positions should be established and reproduced. Training (inculcation?) has to take place in academic settings, if only because the pace of CRM archaeology is so tight that I don't see time to be deliberative. But academic archaeology only encounters a portion of the range of ethical challenges -- if CRM archaeology doesn't have strong ethical foundations, the damage can be great in scale. I see competition, the lack of valuation of regional expertise, unprepared agency archaeologists who move to areas of in-expertise, and regulatory powers that are at best exercised on the front end of projects with no power on the back end of data and interpretive products. I'm not sure what the solutions are, but the problems go beyond ""ethical principles.""",No,50,Age-72,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,CRM - Museum or University-Based Consulting Organization,,,,,,
4/13/2020 12:04,4/13/2020 12:04,R_qEh0v8KltSgLNSh,Yes,I have never consulted the Principles ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 11:19,4/13/2020 12:06,R_3EZo6XRM0ZsherM,Yes,Once or twice,To refresh or gain personal knowledge of ethics,,No,,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,"This seems to be a pretty weak statement and not up to the current situation where units like the BLM seem to want to control access to and what is present in reports, etc. And then there are the requirements put on such things by indigenous units.  Badly needs to be updated.",Agree,"Again, like the previous one, not up to the legal situations which have developed recently, both with units like the BLM and indigenous groups.",Strongly Agree,,Agree,,Strongly Agree,Another one that badly needs updated with much more specifics.,Disagree,"Besides my previous marking principles that badly need to be updated, there appears to be little recognition of the complexity of many modern situations. How to handle situations where various principles are in conflict is something that archaeologists need guidance.  Not exactly ""Priniciples of Ethics"" but it makes these ideas rather useless if one can't use them in real life situations.",Disagree,,Disagree,,Yes,,2,3,1,5,4,An aspirational code,"Aspriational Codes like the current one, are hardly very useful if they can't be applied.  The context of archaeology is continuously becoming more complex with more conflicting principles. One needs something else beyond just the codes to help people apply them, although I am not sure what would be most impressive.

Much of the archaeological literature on this issues is not very useful. Many people appear to be bragging about ""their archaeology"" when their published accounts are not necessary good reflections of what actually happened. I have found Anthropological colleagues more useful about giving advice on these matters and more  open about the ethical conflicts involved in their fieldwork than archaeologists. ",No,52,Age-98,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Academic - 4-year institution with a graduate program,,,,,,
4/13/2020 12:04,4/13/2020 12:06,R_3lVp4YnSgqBl7ng,Yes,Once or twice,"To address an ethical problem,Referred to it while renewing my SAA membership,In working with the public or non-archaeologists",,Yes,The Museum of London Guidelines. ,To direct ethically the archeological work. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 12:07,4/13/2020 12:08,R_3j1kaDcVT8ujUD2,Yes,I have never consulted the Principles ,I have not used the Principles,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 12:10,4/13/2020 12:11,R_bplk2E7jI6nBGMx,No. I'm a former member.,About once a year,"For teaching or training purposes,As a student in an archaeological class or field school",,Yes,AIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 12:27,4/13/2020 12:27,R_12A7Am1C4azhcbL,Yes,I have never consulted the Principles ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 12:37,4/13/2020 12:38,R_25HFtVlzIH1JuEu,Yes,I have never consulted the Principles ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 12:50,4/13/2020 12:51,R_33xTNaiar7B9spj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 13:04,4/13/2020 13:05,R_AtxaewALfve7QYh,Yes,Once or twice,In working with the public or non-archaeologists,,Yes,"SHA
RPA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 13:28,4/13/2020 13:31,R_2UfnUeQfJ9vHMt7,Yes,About once a year,"To write a report, article, or publication,For teaching or training purposes",,Yes,"AIA, RPA","Sexual harassment and violence
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/13/2020 13:11,4/13/2020 13:31,R_UMIFKCvwvTT7CrT,Yes,Occasionally ,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes",,Yes,"USDA : Training
DOI: Training","Time/money vs. adequate review, reporting, and fieldwork
Inadequate tribal consultation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2020 12:43,4/20/2020 13:38,R_0J4gCyifb9wwOTT,Yes,Once or twice,"To write a report, article, or publication,As a student in an archaeological class or field school",,Yes,RPA- referenced for comparative purposes.,"Inclusiveness and intersectionality (re gender parity and minority representation), use of traditional knowledge, harassment and intimidation. ",Neutral,,Agree,,Neutral,,Agree,,Neutral,,Agree,,Agree,,Agree,,Agree,,Neutral,,Neutral,,Neutral,,Yes,"The differences between cultural resources laws/policies and concepts of ethical behavior. Namely, the fact that complying with the law is important, but that legally allowed/codified processes and behavior does not equate with ethical behavior. ",3,1,2,4,5,"A living document,Separate Principles of Ethics and Standards of Practice",,No,25,Age-46,Gender-85,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-35,Residence-5,Northern America               ,Government - Federal,,,,,,
4/13/2020 13:44,4/13/2020 13:44,R_1Caw25loeuoZS2w,Yes,I have never consulted the Principles ,I have not used the Principles,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/20/2020 10:24,4/20/2020 13:45,R_ZgiuMPL5d08hpT3,No. Never a member.,Occasionally ,In working with the public or non-archaeologists,,No,"The basics were taught to me in school as an undergraduate. I basically live my life trying to be ethical, not only in my personal practices as an archaeologist, but also in my business dealing.","Folks who are out for the buck over and above doing goof archaeology, and industry that pushes them to do so.",Strongly Agree,I've worked in the NM state archaeological archive for 29 years. I believe strongly in the preservation of the record.,Agree,I've seem a degree of contradiction in interacting with indigenous communities. If they want to the project they are willing to interact. However they use the same power to block projects that are advanced by outside parties.,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,In practice this often does not happen.,Strongly Agree,,Strongly Agree,,Strongly Agree,Non-members too!,Agree,,Strongly Agree,,Strongly Agree,,No,,2,3,4,1,5,"I am satisfied with the format of the current Principles,A living document,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,33,Age-72,Gender-86,,LGBTQIA+Comm-98,Ethnicity-17,,Geo-28,Residence-5,Northern America               ,Government - State,,,,,,
4/13/2020 13:28,4/13/2020 13:52,R_O2Wf8lannQ6BJfz,Yes,Once or twice,"To address an ethical problem,To refresh or gain personal knowledge of ethics,For teaching or training purposes",,No,,Ownership of archaeological specimens and who is the invested caretaker of the cultural record,Strongly Agree,"I would say that it is important to be a caretaker or one of the caretakers of archaeological remains (that is an invested archaeologist), but the ancestral people and contemporary communities in which the archaeological material is found have a strong and even primary role in conserving their history.",Strongly Agree," I work with communities, in Southeast Asia, and I have had the great benefit of working in a small rural community where the mayor and other administrators are completely on-board with collaborative research, with the mayor even funding part of our fieldwork and recruiting community members to take part in the their heritage. ",Strongly Agree,Absolutely. ,Strongly Agree,"Again, I work in a community for the last 12 years on a long-term archaeological project and we involve community members in all ways - working in the field with us, individual families in rural areas in this community have always been involved in our work at archaeological sites. Our advocate, the local mayor, has developed our project as an example of scientific research on heritage, and we have promoted college age team members to focus on archaeology or museum work as a profession.",Strongly Agree,,Strongly Agree,"We publish reports for the Government Museum-based Archaeological Division in the country capital and we provide joint authored reports, publications, and public lectures several times during our summer fieldwork. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
