Start Date,End Date,Response ID,Are you a current SAA member?,How frequently would you estimate you have consulted the SAA Principles of Ethics in the past?,How have you used the SAA Principles of Ethics? Please check all that apply. - Selected Choice,How have you used the SAA Principles of Ethics? Please check all that apply. - Other - Text,"Have you consulted any other codes of ethics? If so, please specify which organization's and how you have used them.",Please feel free to elaborate on your answer here:,What do you see as being the primary ethical concerns in the field today?,"Principle 1: Stewardship

The archaeological record, that is, in situ archaeological material and sites, archaeological collections, records and reports, is irreplaceable. It is the responsibility of all archaeologists to work for the long-term conservation and protection of the archaeological record by practicing and promoting stewardship of the archaeological record. Stewards are both caretakers of and advocates for the archaeological record for the benefit of all people; as they investigate and interpret the record, they should use the specialized knowledge they gain to promote public understanding and support for its long-term preservation. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 2: Accountability

Responsible archaeological research, including all levels of professional activity, requires an acknowledgment of public accountability and a commitment to make every reasonable effort, in good faith, to consult actively with affected group(s), with the goal of establishing a working relationship that can be beneficial to all parties involved. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 3: Commercialization

The Society for American Archaeology has long recognized that the buying and selling of objects out of archaeological context is contributing to the destruction of the archaeological record on the American continents and around the world. The commercialization of archaeological objects - their use as commodities to be exploited for personal enjoyment or profit - results in the destruction of archaeological sites and of contextual information that is essential to understanding the archaeological record. Archaeologists should therefore carefully weigh the benefits to scholarship of a project against the costs of potentially enhancing the commercial value of archaeological objects. Whenever possible they should discourage, and should themselves avoid, activities that enhance the commercial value of archaeological objects, especially objects that are not curated in public institutions, or readily available for scientific study, public interpretation, and display.
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 4: Public Education and Outreach

Archaeologists should reach out to, and participate in cooperative efforts with others interested in the archaeological record with the aim of improving the preservation, protection, and interpretation of the record. In particular, archaeologists should undertake to: 1) enlist public support for the stewardship of the archaeological record; 2) explain and promote the use of archaeological methods and techniques in understanding human behavior and culture; and 3) communicate archaeological interpretations of the past. Many publics exist for archaeology including students and teachers; Native Americans and other ethnic, religious, and cultural groups who find in the archaeological record important aspects of their cultural heritage; lawmakers and government officials; reporters, journalists, and others involved in the media; and the general public. Archaeologists who are unable to undertake public education and outreach directly should encourage and support the efforts of others in these activities. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 5: Intellectual Property

Intellectual property, as contained in the knowledge and documents created through the study of archaeological resources, is part of the archaeological record. As such it should be treated in accord with the principles of stewardship rather than as a matter of personal possession. If there is a compelling reason, and no legal restrictions or strong countervailing interests, a researcher may have primary access to original materials and documents for a limited and reasonable time, after which these materials and documents must be made available to others. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 6: Public Reporting and Publication

Within a reasonable time, the knowledge archaeologists gain from investigation of the archaeological record must be presented in accessible form (through publication or other means) to as wide a range of interested publics as possible. The documents and materials on which publication and other forms of public reporting are based should be deposited in a suitable place for permanent safekeeping. An interest in preserving and protecting in situ archaeological sites must be taken in to account when publishing and distributing information about their nature and location. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 7: Records and Preservation

Archaeologists should work actively for the preservation of, and long term access to, archaeological collections, records, and reports. To this end, they should encourage colleagues, students, and others to make responsible use of collections, records, and reports in their research as one means of preserving the in situ archaeological record, and of increasing the care and attention given to that portion of the archaeological record which has been removed and incorporated into archaeological collections, records, and reports. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 8: Training and Resources

Given the destructive nature of most archaeological investigations, archaeologists must ensure that they have adequate training, experience, facilities, and other support necessary to conduct any program of research they initiate in a manner consistent with the foregoing principles and contemporary standards of professional practice. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"Principle 9: Safe Educational and Workplace Environments

Archaeologists in all work, educational, and other professional settings, including fieldwork and conferences, are responsible for training the next generation of archaeologists. Part of these responsibilities involves fostering a supportive and safe environment for students and trainees. This includes knowing the laws and policies of their home nation and institutional workplace that pertain to harassment and assault based upon sex, gender identity, sexual orientation, ethnicity, disability, national origin, religion, or marital status. SAA members will abide by these laws and ensure that the work and educational settings in which they have responsible roles as supervisors are conducted so as to avoid violations of these laws and act to maintain safe and respectful work and learning environments. 
 

I feel that this principle and its description adequately applies to archaeological practice and its ethical challenges today.",Please elaborate here:,"As a whole, the SAA Principles of Ethics satisfactorily addresses the ethical situations archaeologists find themselves in today.",Please elaborate here:,"The SAA Principles of Ethics adequately addresses ethical concerns in the country in which I work, am a student, or teach.",Please elaborate here:,The SAA Principles of Ethics adequately addresses ethical concerns in sector in which I work.,Please elaborate here:,Are there additional ethical issues that should be addressed by the Principles?,Please elaborate here:,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish and enforce best practices for the profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Establish expectations for the behavior of professionals,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - Demonstrate integrity of profession,What should be the purpose of the SAA's ethical document?   Please drag and drop to rank the options below. - For use in education and training,"What type of ethical document(s) do you feel would best serve the SAA membership? Please check all that apply.

	Aspirational Code: An aspirational code focuses on a set of shared values and ideals that encourage ethical behavior for members of the society or organization. The current SAA Principles of Archaeological Ethics are an aspirational code.
	Living Document: A living document is a set of ethical statements that can be continually updated (e.g. a blog) and provide a platform to actively respond to ethical situations and challenges. A living document usually accompanies a set statement on ethics. An example of a living document is the AAA Ethics Forum.

 If necessary:


	Separate Principles of Ethics and Standards of Practice or Performance: Two statements that address 1) ethical principles and 2) best practices for archaeology as separate documents.
	An ethical document that provides examples: An ethical statement or code that uses practical examples to illustrate its components.",Feel free to comment on these formats or suggest additional formats here:,Are you a member of the RPA?,,,,,,,,,,,,,
6/5/20 13:29,6/5/20 13:48,R_2qF7J7ZTvTr0Pks,Yes,Several times a year,"To address an ethical problem,To write a report, article, or publication,For teaching or training purposes",,Yes,"Society for Historical Archaeology, UNESCO, Advisory Council on Underwater Archaeology, and Society for California Archaeology. I have referred to these statements in courses I teach and as a matter of principle.","Problems exist in at least three areas.1.Lack of clear guidance regarding situational ethics.2. A lack of concordance between archaeological ethics and Museum ethics. 3. Slow incorporation of ethical statements regarding harassment. 

A possible fourth problem relates to the concept of ""in-situ preservation.""  There is a need for clear guidelines that do not interfere with requirements of archaeological research.",Strongly Disagree,,Disagree,,Agree,,Agree,,Agree,,Disagree,,Agree,"There remains inadequate access to the ""gray literature"" and too many CRM reports are buried and inaccessible. ",Agree,,Agree,The statement is not strong enough. What are the consequences of failing to abide by the principles?,Disagree,We need a statement regarding the relationship between archaeologists and museums.,Agree,,Agree,,Yes,Means of proper curation for collections need to be expanded.,3,2,1,4,5,"A living document,Separate Principles of Ethics and Standards of Practice",,Yes,,,,,,,,,,,,,
6/5/20 13:20,6/5/20 13:49,R_erkGXjMHf8X5DJD,Yes,Once or twice,"To refresh or gain personal knowledge of ethics,Referred to it while renewing my SAA membership",,No,,"access to collections and records, transparency",Agree,,Agree,,Neutral,"Generally agree but there are situations not so black and white where working with collectors and not against them can help in our common understanding. Absolutely want nothing to do with encouragement of commercialization of looted objects or looting itself - that I strongly agree with, but it's not that simple a problem for materials already out there.",Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,No,,3,5,2,1,4,"Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples","I don't think it matters if it is aspirational or living - however, a living document concerns me somewhat in that it will only reflect the opinions of the most vocal members and those comfortable with the commenting platform. Examples would be helpful in presenting shades of gray areas.",No,,,,,,,,,,,,,
6/5/20 13:42,6/5/20 13:55,R_zYhnClaCrJirYFH,No. I'm a former member.,I have never consulted the Principles ,"To refresh or gain personal knowledge of ethics,For teaching or training purposes,Referred to it while renewing my SAA membership,In working with the public or non-archaeologists",,Yes,"Society for Historical Archaeology
American Historical Association
Register of Professional Archaeologists
Advisory COuncil on Underwater Archaeology",Equity and diversity. Protection of heritage from for-profit. Appropriate community engagement guidelines.,Agree,,Disagree,This could a stronger statement to collaborate with public.,Strongly Disagree,"Remove ""Whenever possible""",Disagree,Needs to be stronger,Agree,,Agree,,Agree,,Neutral,,Agree,,Agree,I think they could be more strongly worded in many cases.,Agree,In some cases I think they could be more strongly worded,Agree,,No opinion/Not sure,,4,3,2,1,5,"An aspirational code,A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,Yes,,,,,,,,,,,,,
6/5/20 13:30,6/5/20 13:57,R_1cZJOWj9leTHQLa,No. Never a member.,Once or twice,To refresh or gain personal knowledge of ethics,,Yes,Maritime Archaeological and Historical Society,Education and stewardship,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Neutral,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Disagree,There are adequate laws to rely on for education and workplace environments. Common sense is all that is needed.,Strongly Agree,,Strongly Agree,,Strongly Agree,,No,,,,,,,Separate Principles of Ethics and Standards of Practice,,No,,,,,,,,,,,,,
6/5/20 13:19,6/5/20 13:58,R_3nDFXZH4FD4z0Ks,Yes,Once or twice,"Referred to it while renewing my SAA membership,Other",For crafting an ethics statement,Yes,"Society for Historical Archaeology
Advisory Council on Underwater Archaeology
American Anthropological Association ","Discrimination 
Harassment 
Intimidation 
",Agree,,Neutral,"Perhaps define ""affected"" and ""groups"" and/or provide an example
Perhaps replace ""affected"" with a different adjective ",Strongly Agree,Perhaps add that archaeologists should not use their professional credentials to appraise artifacts ,Agree,,Agree,"I agree with this in principle but the end is problematic 
Make available to others how?
By what means?",Agree,"Same issue as the last principle, give examples of how to do this ",Strongly Agree,,Strongly Agree,,Strongly Disagree,"This principle needs drastic revision. 

SAA members are clearly not ensuring safe and respectful work environments. 

SAA needs to take a stand and provide specific guidelines, best practices, and principles for the organization and default to the legal system or ""institutional"" policies, which is simply deferring responsibility 

this part of the ethics statement appears to only focus on those archaeologists who have “students or trainees”, rather than holding all individuals accountable for ethical behavior.",Strongly Disagree,"This should be an evolving document, and I am glad to see it is getting revised. There needs to be a discrimination principle and an intimidation (i.e. SAA members cannot use their professional standing to intimidate, harass, or coerce students, trainees, or others, e.g. withholding promotion, refusing to publish, refusing to advise, etc.)",Strongly Disagree,,Strongly Disagree,,Yes,"Harassment
Discrimination 
Intimidation ",3,1,2,5,4,"An aspirational code,A living document,Ethical document(s) that provides examples,Ethical document(s) that more fully addresses concerns in my sector/region of work",,No,,,,,,,,,,,,,
6/5/20 13:32,6/5/20 13:59,R_1BYnQRmE1WIEYjx,Yes,Occasionally ,To address an ethical problem,,Yes,"American Anthropological Association 
Register of Professional Archaeologists","(1) commercialization of the past, (2) interests of science vs. descendant communities.",Strongly Agree,"Yes, but with the provision that stewardship should not preclude well designed research.  If stewardship becomes a deterrent to research, then what's the point of protecting the archaeological record?",Strongly Agree,"The key, of course, is how one defines ""affected group"" and what one means by ""consultation.""  An overly broad definition of either term can effectively shut down research that could have great importance to society at large.",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,No,,2,5,1,4,3,"I am satisfied with the format of the current Principles,An aspirational code","A code of ethics for our profession is critical, but at the same time it should be general enough allow for situational judgement and some difference of opinion as to how specific principles are best implemented.  Otherwise, such a code could be used as a political cudgel and become a source of divisiveness within SAA. I believe the current principles thread that needle very effectively and would be reluctant to see them changed.",Yes,,,,,,,,,,,,,
6/5/20 13:55,6/5/20 14:05,R_3Ho7obX4sOTefel,Yes,Once or twice,"To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists",,No,,"Sexual harassment, abuses of power, respect for tribal sovereignty",Agree,,Neutral,,Agree,,Agree,,Agree,,Agree,,Neutral,,Agree,,Disagree,,Neutral,,Neutral,,Disagree,,Yes,,1,4,2,3,5,Separate Principles of Ethics and Standards of Practice,,No,,,,,,,,,,,,,
6/5/20 13:45,6/5/20 14:10,R_29biQ9ZHPdLJoC3,Yes,Occasionally ,For teaching or training purposes,,Yes,"AAA Code of Ethics, as a guideline to teach Ethics at the University. ","How we engage with local communities, integrity in our research (in all aspects of it), relationships with colleages and students, preserving records. ",Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,I believe this is one of the more pressing ethical issues right now. ,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,No,,5,1,3,2,4,"An aspirational code,Separate Principles of Ethics and Standards of Practice",,No,,,,,,,,,,,,,
6/5/20 14:08,6/5/20 14:33,R_1i4lfSaSp2TNos2,Yes,Several times a year,"To address an ethical problem,To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,"World Archaeological Congress, Canadian Archaeological Association, AAA, AIA, RPA","In my view, archaeologists should work on issues that are of concern and interest to local communities.  Too many archaeologists focus only on issues that advance their careers.",Neutral,"Too many archaeologists makes exploitative use of archaeological sites for their own professional interests, at the same time neglecting sites that are genuinely threatened by development, climate change, or other factors.  I would like to see more focus on the CONSERVATION and PROTECTION.",Agree,"This is a good principle, but there's no way to enforce it.  It would be nice if universities granted tenure, etc. with regard to this instead of bean-counting publications.",Agree,"This is a tough one, because we still reward (with press releases, films, documentaries, etc.) that focus on the spectacular finds, not the day-to-day research results that most of us generate. ",Strongly Agree,"Again, I'd like to see this a part of expectations for tenure and promotion, because otherwise, university professors won't engage.  Companies also should devote some %age of their profits into public outreach.",Neutral,"I think we need a time frame imposed.  I think the RPA is 10 years, which seems reasonable",Agree,I know it's hard to impose a time frame...  but perhaps publication could be coordinated with permitting.... No new permit issued until reports completed in a timely fashion.,Agree,,Neutral,"I hate to say it, but there are still people digging sites who aren't adequately qualified.  I don't know what we can do except get SHPOs to acknowledge the problem and try to do something about it.  Again, I hate to say it, but in my state, there is a tribal archaeologist digging sites on private land (Master's degree in biological anth) and that person is unqualified and destroying arch material. ",Agree,"The biggest problem with field situations (field school or contract jobs) is the culture of heavy drinking among archaeologists.  Alcohol leads to sexual harassment and assault.  I've seen it too many times.  When I've worked on projects in dry tribal communities, we don't have such problems.  I don't know how to tackle the culture of binge drinking on campuses or drinking on arch field projects. But it's a serious issue.",Agree,"I would like to see a principle that addressed the history of racism and misogyny in our field head-on.  We have a long legacy of both.  I am not sure *where* to put this, but it's a cultural issue (much like alcohol abuse as described in my previous answer.)",Agree,,Agree,,,see my previous answers,1,5,4,2,3,I am satisfied with the format of the current Principles,I think the Ethics Bowl and the books used to train students are really good.  I'd like to see continual updating of Ethics Cases on the SAA website.,Yes,,,,,,,,,,,,,
6/5/20 15:33,6/5/20 15:49,R_2CVzW7PGkSBh4zS,Yes,Several times a year,"To address an ethical problem,To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists",,Yes,,"all the current ethics
PLUS relevance of what we do to modern challenges, e.g., climate change, racism, inequality",Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Neutral,,,,1,5,2,4,3,"A living document,Separate Principles of Ethics and Standards of Practice",,No,,,,,,,,,,,,,
6/5/20 16:43,6/5/20 17:02,R_1LUp7ilvc1ujmjt,Yes,About once a year,"To address an ethical problem,In working with the public or non-archaeologists",,Yes,"Council of Virginia Archaeologists, Archeological Society of Virginia, Society for Historical Archaeology. Mostly comparatively. ","Ethical engagement and consultation with descendant communities
Transparency and reproducibility of data
Protecting against site destruction and sale of artifacts
Protecting sensitive information (culturally sensitive or location, etc)
Sexual harassment and discrimination
Racism in our field and practice",Strongly Agree,,Neutral,This should be strengthened to emphasize relationships with communities of descent and cultural sensitivity.,Strongly Agree,,Agree,,Neutral,This should highlight that open availability is the ultimate goal.,Strongly Agree,,Neutral,This language should be strengthened.. ,Agree,,Neutral,This needs to be strengthened.,Agree,,Agree,,Neutral,,,,3,2,1,4,5,"A living document,Separate Principles of Ethics and Standards of Practice",,No,,,,,,,,,,,,,
5/29/20 17:59,5/29/20 18:16,R_1Lj9whX0ioKUqaX,Yes,Several times a year,"To address an ethical problem,To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes,As a student in an archaeological class or field school",,Yes,RPA Code of Conduct. Used them in similar ways as the SAA's Principles on Ethics.,"I think this is a difficult question to answer because so many ethical dilemmas are entwined. 
Personally I feel that accountability is the most important ethical concern because of the social and political implications for our society and field at large. Anthropology and archaeology are inherently colonial, and I do not think all archaeologists recognize this or necessarily know how to make sure that they are accountable to affected groups (especially indigenous groups) when ideas come into conflict.
That said, I also think that stewardship is a hugely pressing ethical concern. We are often more focused on the in situ archaeological record, including the protection of archaeological sites and the prevention of looting, etc. This is somewhat ironic when many archaeologists don't take the time to fully engage in public education and outreach in an effort to mitigate this problem. As much as in situ preservation is an integral component of stewardship, it is only a portion of the archaeological record and I think overemphasizing this portion of the record is a severe detriment to the stewardship and management of archaeological materials held in collections. Proposals need to include detailed and long-term stewardship/collection management plans.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/5/20 18:54,6/5/20 19:12,R_3Pn1OEJuwLghAJR,Yes,Several times a year,"To address an ethical problem,To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes",,Yes,"I teach Ethical Issues in Archaeology and include the AAA, AIA, RPA, SHA, and WAC codes in addition to SAA ","responsibilities to descendant communities/stakeholders 
diversity and gender equity in the profession
sexual harassment 
treatment of human remains (discussion of, imagery)",Agree,,Agree,"Wording here can be more robust to go beyond ""consult actively with affected group(s)."" ""Affected groups"" is a vague term-- does this refer to descendant communities? the local community? the broader public? Stakeholders can be more clearly defined. Furthermore, consultation does not equal collaboration. Bare minimum legal consultation may not be ethically rigorous enough (e.g., what about Native American groups that are not federally recognized?). ",Strongly Agree,,Strongly Agree,,Agree,how is a limited and reasonable time defined?,Strongly Agree,,Strongly Agree,,Strongly Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Yes,"See previous comment about clearer language for ""affected groups"". Another topic to address moving forward should pertain to digital curation/internet crowdsourcing/citizen science/social media etc., all of which are becoming increasingly more prevalent (and relevant) to the field.",1,3,2,5,4,"A living document,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples","Keep all the main principles together but have supplementary links to further examples, etc. so that they are actually read and do not become information overload. ",No,,,,,,,,,,,,,
6/5/20 19:20,6/5/20 19:40,R_1JXU5xOqFwv1MtI,Yes,Once or twice,To refresh or gain personal knowledge of ethics,,Yes,Sociedad Colombiana de Arqueologia,Colleague loyalty,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,No opinion/Not sure,,2,3,4,1,5,I am satisfied with the format of the current Principles,,No,,,,,,,,,,,,,
6/5/20 15:31,6/5/20 20:52,R_1C3AayDYFhrWg9E,Yes,About once a year,"To address an ethical problem,To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes,Referred to it while renewing my SAA membership,In working with the public or non-archaeologists,As a student in an archaeological class or field school",,Yes,"AIA, SHA, and AAA","teaching, training, and career paths",Strongly Agree,,Neutral,This could be stronger/more specific,Neutral,Not strong enough!,Strongly Disagree,"""Archaeologists who are unable to undertake public education and outreach directly should encourage and support the efforts of others in these activities."" This let's people off the hook too easily!",Neutral,This doesn't seem to be very effective.  It lacks specifics and is unenforceable.,Neutral,a reasonable time needs to be better defined.,Neutral,,Neutral,,Strongly Disagree,"This is problematic because the SAA is a global organization and we shouldn't be encouraging our members to uphold laws that, for example, might discriminate against homosexuality.  This doesn't really work as a blanket statement and doesn't do enough to protect our members.",Agree,,Agree,,Neutral,,No opinion/Not sure,,3,5,2,1,4,"An aspirational code,Separate Principles of Ethics and Standards of Practice,Ethical document(s) that provides examples",,No,,,,,,,,,,,,,
6/5/20 22:38,6/5/20 23:10,R_214J60qauwiyjCz,No. Never a member.,Occasionally ,"In working with the public or non-archaeologists,Other",As a guideline for developing a statement of archaeological ethics,Yes,"SHA, also IMH (Institute of Maritime History), for similar reasons listed above","Traditional concerns: looting, treasure hunting, commercial salvage of historical shipwreck sites",Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,No opinion/Not sure,,1,2,3,4,5,I am satisfied with the format of the current Principles,,No,,,,,,,,,,,,,
5/30/20 11:06,5/30/20 11:09,R_3j7LRwQY03mmuef,No. Never a member.,Occasionally ,"To refresh or gain personal knowledge of ethics,In working with the public or non-archaeologists,As a student in an archaeological class or field school",,No,,,Agree,,Neutral,Ought to emphasise geographic and cultural rights,Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/30/20 14:09,5/30/20 14:11,R_3Rkk5JmBBUJiVgB,No. Never a member.,Several times a year,"To address an ethical problem,Other",Working with museum collections ,Yes,American Association of Museums,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 12:32,6/1/20 12:39,R_29nzZnLv7bMPb4O,No. I'm a former member.,I have never consulted the Principles ,I have not used the Principles,,Yes,,I think there are two - sexual harassment and treatment of graduate students (particularly graduate students who identify as women or who identify as non-binary).  The second set of issues revolves around the engagement of descendant communities in archaeological fieldwork.,Agree,,Strongly Agree,,Agree,,Strongly Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Agree,I mostly agree with the principles outlined here but think they need to take a stronger stance against the problems of discrimination in faced by women and other minorities in the field.,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 12:33,6/1/20 12:36,R_2AXSf5VSDx9pDcC,Yes,Once or twice,I have not used the Principles,,Yes,"Ontario Archaeological Society, Canadian Archaeological Association---have used neither",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 12:48,6/1/20 13:09,R_3EyzlXPksfvOFOs,No. I'm a former member.,Once or twice,"To refresh or gain personal knowledge of ethics,Referred to it while renewing my SAA membership",,Yes,"SHA, SEAC, RPA, AAA, to look at the similarities and differences in their codes.",Sexual harassment and gender equality. Both of which fall under patriarchy. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 12:40,6/1/20 12:41,R_3FRH9uEyIwmsByJ,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 12:41,6/1/20 12:59,R_1f7P61C7T9N8P8Z,Yes,I have never consulted the Principles ,I have not used the Principles,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 12:40,6/1/20 12:42,R_2XgqYBExxIs3eNk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 13:23,6/1/20 13:43,R_3EsrYrKDBBrO4as,Yes,I have never consulted the Principles ,Other,"I have not used the SAA Principles of Ethics because I am a new member, but I am interested to utilized them going forward.",No,,"Based on the SAA's current outlining of ethics, I believe the primary ethical concerns surround the principals of 
 accountability to affected Indigenous peoples, as well as the public. Professional archaeologists and academics need to prioritize and take action to maintain relationships that provide a multi-vocal approach to the production of cultural history. ",Strongly Disagree,,Strongly Disagree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 13:34,6/1/20 13:35,R_31RU8tFxwn0efdB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 12:59,6/1/20 13:00,R_NXvhFDNLTmvIFfr,No. I'm a former member.,Occasionally ,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,For teaching or training purposes,In working with the public or non-archaeologists,As a student in an archaeological class or field school",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 14:31,6/1/20 14:32,R_3rOLHpEQSBkD6D3,No. I'm a former member.,Once or twice,I have not used the Principles,,Yes,Society for Historical Archaeology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 16:03,6/1/20 16:03,R_2Ua34sgdMfIr7IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 13:02,6/1/20 13:02,R_2cpahC3oFULw167,Yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 13:17,6/1/20 13:18,R_3MFmy6XKMd1mSOb,Yes,I have never consulted the Principles ,I have not used the Principles,,Yes,various workplaces and organizations.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 16:08,6/1/20 16:24,R_1FgN5iCCDvRTm0F,No. I'm a former member.,Occasionally ,"To refresh or gain personal knowledge of ethics,In working with the public or non-archaeologists",,No,,"1. Archaeologists' responsibilities towards the communities in the areas they work
2. Abuse of power by professors/ PIs etc, particularly sexual misconduct",Strongly Agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 13:51,6/1/20 14:49,R_3oSEVBxlX9O1uvG,Yes,About once a year,"I have not used the Principles,To write a report, article, or publication,For teaching or training purposes,As a student in an archaeological class or field school",,Yes,"SHA, AAA, RPA","white supremacy, sexism, and racism",Strongly Disagree,"Archaeologists need to finally distance ourselves from ideologies and rhetoric that divorces our stewardship of the material record from the real concerns, property, and livelihood of living descendent communities. We should be doing research ONLY if it is for, with, and by descendent communities which we have knowingly silenced and marginalized for far too long. ",Disagree,"Archaeologists need to finally distance ourselves from ideologies and rhetoric that divorces our stewardship of the material record from the real concerns, property, and livelihood of living descendent communities. We should be doing research ONLY if it is for, with, and by descendent communities which we have knowingly silenced and marginalized for far too long. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 16:47,6/1/20 16:47,R_TvVKIRy3ax7yMLf,No. I'm a former member.,Occasionally ,"To refresh or gain personal knowledge of ethics,To write a report, article, or publication,As a student in an archaeological class or field school",,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 17:51,6/1/20 17:57,R_24zLrU04tz4GX2R,Yes,Once or twice,To refresh or gain personal knowledge of ethics,,No,,Ensuring archaeological fieldwork is done in a way that balances both a project and the resources.,Neutral,,Agree,,Agree,,Agree,,Agree,,Agree,,Agree,,Strongly Agree,,Strongly Agree,,Disagree,,Disagree,,Disagree,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 19:16,6/1/20 19:17,R_1rqaF6xV5Gn7KQP,Yes,I have never consulted the Principles ,I have not used the Principles,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 14:06,6/1/20 14:08,R_2ZCGLhy5BV8jogF,Yes,Occasionally ,To address an ethical problem,,Yes,RPA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/1/20 20:06,6/1/20 20:06,R_2WHkfi6ptvRmcdr,Yes,I have never consulted the Principles ,To refresh or gain personal knowledge of ethics,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
